tweet_text,cyberbullying_type
That’s how that one lost her mind and started slut shaming Angel because she heard her name. Meanwhile she has spen… https://t.co/KTV2RKj6Ow,1
"Are we still slut shaming women in 2021 ? 

Sigh !!!!",1
"Even calling her names, age shaming and slut shaming for man that you claim you don't care about?!! O wrong nau!",1
Ebuka should really table this matter on Sunday. It’s getting too much. Slut-shaming here and there. They should sa… https://t.co/WdZtjwSP88,1
"Oh! Someone just said they had their bath together, still she could have said whatever she had to say without justi… https://t.co/iYYmCck5cI",1
@Asadimma @unprobIematicaf No wonder they were laughing the other day when he was slut shaming her,1
@MarianNumber Say the truth!! Maria spoke in a derogatory way about angel ..she slut-shamed her!! She said the guys… https://t.co/C74WBHsIlc,1
"""after one fuck he might not want to fuck again""

maria slut shaming angel because of Michael. someone that isn't e… https://t.co/xrU9KTaf8y",1
"I remember some of the lockdown girls being slut shamed, especially Erica. You people changed her name to something… https://t.co/6ZiSXuzKzf",1
"@hrh_lara Also, sort of blaming her for the Slut shaming thing and excusing Sammie cos  ""He really likes her oh..."" smh!😫",1
"‘She has no boundaries’ - slut-shaming in but say it in Comic sans 
💀",1
Jackie B is such a disappointment. For someone who had a child at 18 and faced slut-shaming because of it (which is… https://t.co/yWtNZyGR7U,1
@OjoEvelyn2 Good u don’t support slut shaming. Cos M does worse in dubai.. lets just shhhhhh it for now.. boundarie… https://t.co/sezwOyOEsK,1
"@dr_obsy It’s the slut shaming,background shaming and age shaming covered in “I’m not judging her”",1
what is with aveline slut shaming ppl every two seconds?? 😭 my god,1
Angel lacks boundaries and is def playing a game with these men but Sammie cannot be absolved of his slut shaming a… https://t.co/j9u5QQ20oj,1
"@Hafymo I can’t even start explaining what I’m hearing but in a few words, Angels two aunties, Maria &amp; Jackie as bo… https://t.co/1uqG98pbcb",1
@loveosi You're missing the point this is women slut shaming another woman because of the boys. That's what I hate,1
Okay but angel plays some part admittedly. It’s the nonsense they are saying that’s annoying. Like justifying the s… https://t.co/bEbaNNpXut,1
U ppl are crying about these ladies slut-shaming but u are age- shaming them and calling them old mommies and grann… https://t.co/ZfNlVldI7F,1
"I don’t think its all about being free spirited, they have issues with her  not respecting boundaries and they are… https://t.co/0MTYs27M2F",1
"Again...NO ONE SLUT SHAMED ANYBODY!!! when it comes to Angel yall start throwing ""slut shaming"" up and down. girls… https://t.co/0gC5ezRFci",1
@BelgianIcon You can talk about what she did and all. But slut shaming and talking about her upbringing. That is a no,1
"@Aseesee_ It’s a long talk babe 
They were just chatting shit and dragging Angel for their misfortune of man, slut shaming kind of",1
Btw I am against slut-shaming and will never support it 😩 but let's not behave in a way the narrative can easily sell.#bbnaija,1
It’s how they both said she deserves slut-shaming and disrespect cus of her dress sense and personality. Not this 3… https://t.co/hfXjTN2S03,1
Angel throws herself everywhere and into other people business yet when those who are directly impacted by it speak… https://t.co/IoJ8LPQcAh,1
"@Sea_babyy I'm wondering how she can justify slut shaming by saying Angel put herself in that position. This is so disappointing, I swear.",1
The single mother slut shaming a 21yr who is about her baby gal lifestyle??? https://t.co/4uf1FIEzzd,1
Look at this stupid old witches slut-shaming my girl,1
"When you start bringing up how people dress or present themselves, and relating it to how they should be treated, n… https://t.co/5aBsizCvBT",1
"@Big__Erv I’d rather they said shit to her face than what they’re doing. Also, none of them in that house is straig… https://t.co/QzxssCyy8o",1
Jackie B is acting stupid … smh . And Maria is wrong for low key slut shaming Angel . SMH grandma’s who can’t act t… https://t.co/L2Uy0tia7a,1
"Shey bi,when People were angry that Maria went to do rubbish consolation to Angel, you people were busy shouting, s… https://t.co/LYNHCxF0Ug",1
Because of prick ohhh . Two old hags spewing trash and even had the right to justify slut shaming . Nonsense #BBNaija,1
"And I just hope we all know that this whole ‘no boundaries’ tag on Angel is polite slut-shaming ?  
No? 
Okay. 

Na… https://t.co/Kk2uyErzEb",1
Can't stand women that will say they arent judging you when they obviously are/act like they dont have an issue wit… https://t.co/NXu1woOvzX,1
@nonsook96346206 She spoke in a derogatory way about her yes she was slut-shaming her!!,1
@Fentyguard She was speaking derogatory about her!! Yes she is slut-shaming her!,1
@confi_o uhm who are they slut shaming ?,1
Not Maria and Jackie B slut shaming Angel because of Man. Leeemao. Talm bout poor Sammie. Man STFU! #BBNaija,1
@Nellystunna If you say it in a derogatory yes it is slut-shaming!!! Stop pretending like it isn’t call a spade a spade!,1
@Nady09579982 So slut-shaming her is justified?,1
@GinAndPeaches She’s serving a dirty attitude abeg..just cos you have a fav doesn’t mean she should be slut shaming expected more honestly,1
This is why they call Maria two faced. Because I remember she went to Angel like she was against the whole slut sha… https://t.co/V4X3eL07o4,1
Maria just justified slut-shaming. Tf is that #BBNaija,1
@dashbyme Not with all the slandering and stylishly slut shaming her.,1
"News flash Jackie B, he would also sleep with you too,big time slut shaming.
#BBNaija",1
"Before you nail Maria on the cross just know that she’s saying what the viewers are seeing about angel, the truth t… https://t.co/YcOJQeOXHZ",1
"@ManLikeIcey U r high!!!...is she putting words into Maria’s mouth?,are u not hearing Maria slut shaming Angel!!!",1
@SegunEmdin Her and Maria were gossiping about angel (slut shaming ) all because of Michael,1
"@lopezlomasi Obviously you’ll defend your kween defending a slut shamer, Angel has left all the guys for these old… https://t.co/frIryOIaG3",1
"Look at Jackie B and Maria slut shaming Angel buh no-one will say anything about it cos they are not Sammie
#BBNajia",1
"Hypocrisy, internal misogyny, subtle slut shaming, belittling a fellow woman for a man and to make themselves feel… https://t.co/ZGZbw6p4Xb",1
We can't deny Angel doesn't respect boundaries but the subtle slut-shaming is a nono for me sha #BBNaija,1
Can’t believe Maria and Jackie b supported the slut-shaming from sammie. Naa this is not it,1
"@TheSadeeah &amp; the same Maria went to talk to her about the slut-shaming that Sammie did.
Fucking own up to your shi… https://t.co/YiVTSUbrYz",1
They are legit SLUT SHAMING ANGEL on national tv🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ #BBNaija,1
@a_wemoye @ebuka enough with slut shaming angel in the house. Her fellow women shouldn’t do that to her. Address th… https://t.co/WXJfj5RQNY,1
This is low key slut shaming.,1
Maria literally defended slut shaming on Live TV all because of how she dresses wow #BBNaija,1
Maria and Jackie B indirectly saying Angel is easy. Slut shaming. #BBNaija,1
Maria and Jackie slut-shaming Angel is not surprising. They were laughing that day too. #bbnaija,1
"It’s the slut shaming for me. Tomorrow they will say they are feminists. 

🎶 Everybody is a MF hypocrite oh 🎶 #BBNaija",1
"It's not that deep but you're slut shaming Angel for getting close to ""your"" men?😂wow 🙌#BBNaija",1
"Maria really went to reassure Angel when that slut-shaming thing with Sammie happened, that she doesn’t feel that s… https://t.co/oqMk2qbHZT",1
"@TheSadeeah It’s irritating me.
Imaging Maria excusing slut-shaming",1
"Disappointed in Maria, why tf are you slut shaming Angel? #BBNaija",1
Slut shaming their fellow gender but they will carry placard do “say no to slut-shaming”  #BBNaija,1
They are both making excuses and also slut shaming her in the same space. https://t.co/VJJI66k0it,1
@Ebuka they’re slut-shaming the girl ooo #BBNaija6,1
Women slut shaming their fellow woman #BBNaija,1
They are slut-shaming the girl ooo#BBNaija6,1
"It’s Marla and Jackie subtly slut shaming Angel but ending it with :
Marla : I will never judge Angel
Jackie : She’… https://t.co/ccXpgvEO8v",1
"@StannLee_x Maria is my fav, but don't like what she is doing, but she was defending angel, like she said she blame… https://t.co/rKn0IUT5Z3",1
"@StannLee_x Maria is my fav, but don't like what she is doing, but she was defending angel, like she said she blame… https://t.co/rKn0IUT5Z3",1
"So someone tried to justify rape to Angel with what she was wearing, she told them Maria earlier, and Maria is here… https://t.co/zjB0m5L8Cz",1
Lol Maria is j for jealous of Angel. Look at these old women slut-shaming a 21 year old girl for playing truth or d… https://t.co/ZVHNFadu1U,1
Maria and Jackie are justifying the slut-shaming from Sammie?,1
"How is micheal’s personality not the issue but it’s Angel.
Now Maria is excusing slut-shaming.
This conversation is… https://t.co/Z3mYA7Yny1",1
"See Maria and Jackie B supporting Sammie for slut shaming Angel.
These women are just battling themselves thinking… https://t.co/tf0bqdT6fT",1
"Women slut shaming women 🤮🤮🤮🤮🤮🗑🗑🗑🗑 character flaw 🤢🤢🤢🤮🤮🤮
* I would never judge a girl* sweetheart you are already j… https://t.co/2sx5H5Ge0m",1
not women slut-shaming women.,1
@ebyisbae They mentioned how she dressed so they are slut shaming her of course,1
Maria is a big fool. Not her subtly making excuses for the slut-shaming.,1
So she just justified Sammie slut shaming her ???,1
"so are you saying sammie was right for  slut shaming her ? These girls are ridiculous. 
These are your babes. They… https://t.co/YF6mNfSbU8",1
"Slut shaming her when gossiping, good way to bond",1
WTF?! Maria. You’re defending slut-shaming. With Jackie B? I’m done. #BBNaija,1
This “character flaw” they’re talking about is slut-shaming sha. They’re both pathetic for this. #bbnaija,1
"Maria is supporting slut shaming?
I’m done.",1
@Benjosephjones Are you male? Are you protecting the women folk? Or just slut shaming?,1
@JessicaCheshi15 Yes. I was about to say that -  thank God(dess) - Riz’s song ‘there are worse things I could do’ w… https://t.co/cVfHBOLQW8,1
Can we discuss how the ladies came for Wendy last night? It's the slut-shaming for me. Watch my full #RHOP episode… https://t.co/YaVo4GOvGs,1
@RICHIENIG Slut shaming in 2021?,1
"The camera will not show shit to you all , no room for slut-shaming or judging this time around.",1
Thank God they didn’t show us who Dey knack Abeg before people start slut shaming the girl  #BBNaija,1
"Nah I agree not even on some slut shaming type shit  ,  men just don’t deserve such easy access to us… https://t.co/aREgzQelhm",1
@breannaleonora @JoytotheG Making fun that someone needs to frequent STI clinics just sounds like slut shaming.,1
why do men on tik tok comment “humble yourself” when women are being confident …? do you want insecure women so you… https://t.co/pywA1Bke7q,1
"Let me remind you, this is the same dude that was caught during a live stream on Youtube slut shaming Alexa Bliss t… https://t.co/upXB7GDqFx",1
Maffy was slut shaming me so I pressed the block button.,1
@SABROSURAZ @JoytotheG not that i am disagreeing but how is this slut shaming,1
@m4r7us Are you slut shaming me right now.,1
"@lovIyjmn like no you’re not “defending the boys”, you’re just using that excuse to be a racist, misogynistic, body… https://t.co/E4LjTehOyZ",1
"@Lihle_Mchumane I remember that thing she did acting dumb to the whole slut shaming,I don't know the others.",1
@JelliDonut @RockyMountViews @PaulButterly @RepJasonCrow @BeingJWood Okay we can dislike her but no slut shaming. That's not cool.,1
"@MxAshleighLoeb @patrickharvie Misogyny: noun
hatred, dislike, or mistrust of WOMEN, manifested in various forms su… https://t.co/uRMtEls11l",1
Not y’all making ignorant and uninformed assumptions on my timeline on TOP of slut shaming lmao https://t.co/leJwomcomI,1
